"rep","K","method","rr_obs","weight_var","min_weight","max_weight","margin_max_abs_err","cov_mae_x","y_mean_abs_err","y_pred_mae"
4,16,"constrained",0.297142857142857,2.87833386771156,0.297142857142857,32.2979857088569,1.05128739047444e-09,0.0116931117441585,0.217650789030793,1.09017949019007
4,17,"standard",0.297142857142857,2.46625038369211,0.0769780947447941,27.7736438540308,1.49269485660852e-11,0.0136804307226771,0.199914577079588,1.06669393751251
4,17,"constrained",0.297142857142857,2.89754432355138,0.297142857142857,33.3975830033092,1.69963870755296e-09,0.0110365706653599,0.20532881767625,1.06745421744889
4,18,"standard",0.297142857142857,2.4882983441471,0.0813265453954115,28.5699360667409,1.79938286493098e-11,0.0128535056260166,0.187823872293752,1.05020062729993
4,18,"constrained",0.297142857142857,2.92845917959648,0.297142857142857,34.3389360718696,1.00437336225667e-09,0.0104887389809873,0.192891060100622,1.05120297319744
4,19,"standard",0.297142857142857,2.56949562177155,0.074812318152028,30.1990169890285,2.11445305708935e-11,0.0123504848578628,0.163459590411167,1.03409462746258
4,19,"constrained",0.297142857142857,3.04990371325322,0.297142857142857,36.3990396576206,1.43813277952987e-09,0.0101385739724511,0.169225987309876,1.03545215533553
4,20,"standard",0.297142857142857,2.57142960974919,0.0751595193860372,30.251797106221,2.65603095073175e-11,0.011748069888453,0.163168022997699,1.02201863067355
4,20,"constrained",0.297142857142857,3.04563314229262,0.297142857142857,36.2894037090258,1.39966022105753e-09,0.00985661958933956,0.169761113372229,1.02319932409922
4,21,"standard",0.297142857142857,2.56604736295194,0.0740464908980925,29.3986820009613,2.90922841372776e-11,0.0113402103273362,0.160040704585484,1.01319408883434
4,21,"constrained",0.297142857142857,3.03406363050175,0.297142857142857,35.2866828802504,8.16531342540117e-10,0.00962045254277578,0.167023699420594,1.01455422939788
4,22,"standard",0.297142857142857,2.5596846187136,0.0728234877113287,28.6087389921336,2.86100032553804e-11,0.0111639316382157,0.156523532820974,1.0044421282588
4,22,"constrained",0.297142857142857,3.02493541721836,0.297142857142857,34.3181482675198,8.75465477889747e-10,0.00960647680476484,0.163818642398442,1.0058726421812
4,23,"standard",0.297142857142857,2.56735693578514,0.0723978228082134,28.9129271885494,2.887778904892e-11,0.0107889365608645,0.155343237116678,1.00152072027732
4,23,"constrained",0.297142857142857,3.03369473254271,0.297142857142857,34.6190813593643,1.69427699647784e-09,0.00934280445602197,0.162892874284675,1.00313136438317
4,24,"standard",0.297142857142857,2.57338063644298,0.0736407594706832,29.4863972797111,3.00334201952523e-11,0.0105126930824344,0.155111631727832,0.99999436939274
4,24,"constrained",0.297142857142857,3.04233107295529,0.297142857142857,35.3071496849485,8.23375867486931e-10,0.00915247503600766,0.162847110412193,1.00162737656426
4,25,"standard",0.297142857142857,2.5672693563445,0.0744367570604052,29.04694721996,3.03370661924873e-11,0.0103178292538331,0.155956657923773,0.99839513810566
4,25,"constrained",0.297142857142857,3.03192963336128,0.297142857142857,34.726124796779,1.2464150267455e-09,0.00904206632597404,0.163889030504523,0.999940672860031
5,4,"standard",0.291428571428571,1.1433189044737,0.299500728044434,6.51240625225959,3.51959650313205e-09,0.0186823229216241,0.943221484997031,2.04460684480371
